Label,wkt_geom,name
zand,"MultiPolygon (((62026.78434444926824654 433413.13592975516803563, 62047.9828292369202245 433390.39573698298772797, 62065.32704406318225665 433360.33243128412868828, 62079.20241592418460641 433337.97766550804954022, 62089.22351782380428631 433353.78017234976869076, 62058.77478512881498318 433384.22890504472889006, 62054.53508817128749797 433419.68818868952803314, 62026.78434444926824654 433413.13592975516803563)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((62166.69434404776256997 433265.13196323777083308, 62213.71643757673155051 433211.94303777057211846, 62231.44607939913112205 433205.39077883621212095, 62261.12395810183807043 433235.83951153117232025, 62265.74908205551037099 433270.91336817987030372, 62222.96668548406887567 433296.3515499250497669, 62166.69434404776256997 433265.13196323777083308)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62674.68712495906947879 433086.2938370291958563, 62670.06200100539717823 433057.772239314916078, 62674.68712495906947879 433043.89686745393555611, 62697.42731773127161432 433063.93907125317491591, 62719.78208350734348642 433088.60639900603564456, 62709.37555461158626713 433107.10689482075395063, 62674.68712495906947879 433086.2938370291958563)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62497.00527973894349998 432898.97631690563866869, 62484.67161586249130778 432882.78838306776015088, 62487.36960483546863543 432877.3924051218200475, 62502.78668468102841871 432881.24667508323909715, 62518.20376452659547795 432888.95521500601898879, 62518.58919152273301734 432911.30998078209813684, 62497.00527973894349998 432898.97631690563866869)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((62414.90932956132019171 432920.17480169329792261, 62433.79525237213238142 432881.24667508323909715, 62464.24398506712168455 432900.90345188631908968, 62473.49423297445900971 432942.1441404732177034, 62458.84800712117430521 432954.47780434967717156, 62414.90932956132019171 432920.17480169329792261)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62364.80382006323634414 432948.31097241141833365, 62366.34552804779377766 432937.51901651953812689, 62382.14803488949837629 432942.529567469318863, 62399.87767671189067187 432945.61298343847738579, 62414.52390256518265232 432943.68584845773875713, 62424.15957746865751687 432953.70695035735843703, 62437.26409533738478785 432964.49890624929685146, 62402.19023868873046013 432952.93609636509791017, 62385.61687785474350676 432962.5717712685582228, 62364.80382006323634414 432948.31097241141833365)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62790.70065079693449661 432790.28590399428503588, 62823.84737246490112739 432838.84970550780417398, 62873.56745496684015961 432823.04719866614323109, 62909.41216560777684208 432787.97334201744524762, 62920.20412149967160076 432742.49295647302642465, 62919.81869450353406137 432712.04422377806622535, 62893.22423176993470406 432735.16984354640590027, 62856.22324014057812747 432765.23314924526493996, 62790.70065079693449661 432790.28590399428503588)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struwee,"MultiPolygon (((62578.13766242622659774 432604.12466485914774239, 62625.93060994747065706 432647.67791542282793671, 62657.53562363087985432 432592.17642797878943384, 62679.11953541466937168 432542.84177247300976887, 62721.13107799382851226 432515.4764557471498847, 62726.91248293591343099 432487.72571202513063326, 62662.54617458068241831 432474.23576716025127098, 62578.13766242622659774 432604.12466485914774239)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62802.07074718303920235 432533.20609756954945624, 62805.15416315214679344 432546.69604243442881852, 62815.17526505176647333 432543.998053461429663, 62824.0400859629662591 432538.21664851933019236, 62812.0918490826516063 432528.96640061202924699, 62808.62300611739919987 432523.95584966219030321, 62802.07074718303920235 432533.20609756954945624)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((62940.82446579311363166 432614.91662075102794915, 63044.11890075838891789 432667.7201192220672965, 63106.17264713678014232 432612.98948577034752816, 63000.1802231985348044 432518.17444472009083256, 62866.05162854212539969 432509.30962380889104679, 62940.82446579311363166 432614.91662075102794915)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62435.14424685863195919 432777.18138612556504086, 62440.15479780844179913 432767.54571122210472822, 62445.3580622563167708 432768.31656521436525509, 62453.45202917523420183 432761.37887928390409797, 62457.49901263469655532 432766.38943023368483409, 62458.26986662697891006 432773.9052566583850421, 62447.09248373893933604 432779.49394810240482911, 62435.14424685863195919 432777.18138612556504086)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((62773.7418629668027279 432432.80236507538938895, 62798.40919071970711229 432440.89633199432864785, 62811.51370858843438327 432420.46870119892992079, 62821.92023748419160256 432397.72850842674961314, 62838.10817132203374058 432381.92600158503046259, 62827.70164242627652129 432383.08228257345035672, 62813.05541657299181679 432400.04107040353119373, 62794.55492075831716647 432397.72850842674961314, 62773.7418629668027279 432432.80236507538938895)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62767.96045802471780917 432313.7054232683731243, 62776.0544249436352402 432334.90390805603237823, 62795.32577475059224525 432333.7476270676124841, 62810.35742760001448914 432345.31043695181142539, 62823.84737246488657547 432338.37275102129206061, 62828.85792341469641542 432326.03908714483259246, 62798.79461771584465168 432315.63255824911175296, 62788.00266182394989301 432299.05919741513207555, 62767.96045802471780917 432313.7054232683731243)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((62799.56547170811973047 432284.41297156183281913, 62833.86847436449897941 432303.6843213687534444, 62855.83781314442603616 432261.28735179343493655, 62894.38051275834004628 432237.39087803283473477, 62905.55789564637234434 432226.98434913705568761, 62881.66142188575031469 432212.33812328381463885, 62856.22324014056357555 432203.47330237261485308, 62799.56547170811973047 432284.41297156183281913)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((62992.27896977765340125 432031.57286209455924109, 63003.84177966183051467 432040.05225600965786725, 63015.01916254986281274 432044.48466646525776014, 63022.92041597071511205 432049.10979041893733665, 63029.27996140700997785 432052.57863338413881138, 63032.17066387805243721 432057.58918433397775516, 63035.83222034137725132 432051.61506589379860088, 63025.04026444948249264 432045.64094745367765427, 63013.47745456530537922 432039.66682901349849999, 63004.03449315989564639 432033.69271057331934571, 62996.71138023325329414 432033.30728357721818611, 62996.32595323711575475 432029.83844061195850372, 62992.27896977765340125 432031.57286209455924109)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((63248.78063570822268957 431944.27364746906096116, 63273.44796346112707397 432010.56709080503787845, 63388.30520831057219766 432036.7761265424778685, 63445.34840373916085809 431982.04549309069989249, 63453.82779765422310447 431943.50279347680043429, 63369.80471249589754734 431929.6274216158199124, 63310.44895509047637461 431906.50180184748023748, 63248.78063570822268957 431944.27364746906096116)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((63050.28573269658227218 431931.93998359265970066, 63052.21286767727724509 431940.0339505115407519, 63057.03070512901467737 431939.07038302120054141, 63063.58296406338195084 431931.16912960034096614, 63079.00004390894173412 431920.76260070462012663, 63077.84376292052183999 431913.05406078184023499, 63074.56763345334184123 431912.0904932915000245, 63070.52064999387948774 431918.45003872778033838, 63061.46311558461457025 431919.41360621812054887, 63058.1869861174345715 431930.20556211000075564, 63053.75457566183467861 431931.36184309842064977, 63049.70759220237232512 431923.65330317564075813, 63050.28573269658227218 431931.93998359265970066)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((63215.44120054218365112 431845.02619596320437267, 63218.71733000936364988 431835.00509406358469278, 63227.58215092056343565 431836.16137505200458691, 63242.22837677384814015 431840.59378550760447979, 63248.00978171593305888 431845.21890946122584864, 63255.33289464257541113 431851.57845489756437019, 63259.95801859624771168 431852.73473588598426431, 63265.16128304412268335 431860.82870280486531556, 63215.44120054218365112 431845.02619596320437267)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((63095.3806912448926596 431834.71602381649427116, 63095.86247499006276485 431842.90634748444426805, 63101.54752318311511772 431842.71363398636458442, 63105.78722014064260293 431842.90634748444426805, 63110.50870084334019339 431843.48448797862511128, 63108.00342536843527341 431838.18486678175395355, 63107.13621462712762877 431834.90873731457395479, 63097.78960997075773776 431832.78888883581385016, 63095.3806912448926596 431834.71602381649427116)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((63146.93155197845044313 431760.23225681274197996, 63246.75714397841511527 431620.70768421050161123, 63291.46667553052247968 431678.5217336313216947, 63266.4139207814951078 431723.61669217958115041, 63193.95364550739031984 431784.1287305734003894, 63146.93155197845044313 431760.23225681274197996)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63384.93272209419228602 431757.72698133782250807, 63388.40156505944469245 431765.24280776258092374, 63396.88095897449966287 431766.20637525292113423, 63401.50608292816468747 431762.15939179342240095, 63399.57894794746971456 431758.69054882822092623, 63393.41211600924725644 431755.79984635714208707, 63384.74000859612715431 431757.5342678398010321, 63384.93272209419228602 431757.72698133782250807)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((63293.39381051121745259 431598.7383454306400381, 63312.27973332202236634 431629.95793211791897193, 63348.50987095907476032 431604.13432337658014148, 63348.50987095907476032 431573.30016368551878259, 63372.79177171582705341 431574.07101767777930945, 63402.85507741465698928 431527.43435114499880001, 63407.86562836445955327 431489.27707852720050141, 63444.86661999378702603 431452.2760868978803046, 63388.20885156137956074 431394.46203747706022114, 63345.81188198610470863 431455.74492986313998699, 63350.82243293590727262 431524.73636217199964449, 63293.39381051121745259 431598.7383454306400381)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63568.20325875822163653 431548.63283593259984627, 63577.06807966941414634 431559.42479182448005304, 63594.02686749952408718 431554.41424087469931692, 63592.09973251882911427 431542.85143099050037563, 63603.66254240299895173 431532.83032909093890339, 63614.83992529102397384 431528.59063213336048648, 63621.77761122152151074 431534.37203707545995712, 63635.26755608637904515 431527.81977814109995961, 63647.6012199628239614 431527.04892414883943275, 63655.30975988560385304 431516.25696825695922598, 63631.02785912885155994 431510.8609903110191226, 63613.68364430260407971 431509.31928232643986121, 63589.01631654972152319 431535.91374506003921852, 63568.20325875822163653 431548.63283593259984627)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63483.02389261153439293 431520.8820922106388025, 63486.10730858064925997 431504.30873137665912509, 63490.34700553817674518 431500.06903441913891584, 63501.90981542233930668 431506.23586635733954608, 63513.47262530650186818 431510.09013631870038807, 63521.56659222541929921 431504.30873137665912509, 63534.67111009413929423 431503.15245038823923096, 63546.23391997830913169 431499.68360742297954857, 63548.54648195514164399 431513.55897928396007046, 63532.74397511345159728 431510.8609903110191226, 63511.16006332966935588 431515.10068726853933185, 63503.83695040303427959 431524.73636217199964449, 63483.02389261153439293 431520.8820922106388025)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((63770.16700473498349311 431426.83790515275904909, 63771.32328572339611128 431399.08716143073979765, 63790.20920853420102503 431399.08716143073979765, 63812.9494013063958846 431402.55600439599948004, 63829.13733514422347071 431406.79570135351968929, 63832.22075111333833775 431419.12936522997915745, 63801.77201841836358653 431417.20223024924052879, 63776.71926366934349062 431431.46302910638041794, 63770.16700473498349311 431426.83790515275904909)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((63703.488134402941796 431708.19961233407957479, 63701.1755724261092837 431614.15542527619982138, 63789.82378153804893373 431570.2167477163602598, 63829.13733514420891879 431621.86396519897971302, 63798.30317545310390415 431745.2006039633997716, 63703.488134402941796 431708.19961233407957479)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((63607.13138536822953029 431150.87217591726221144, 63633.34042110566952033 431108.47520634200191125, 63644.51780399369454244 431101.15209341532317922, 63661.86201881994929863 431104.23550938442349434, 63650.29920893577946117 431133.52796109102200717, 63615.9962062794220401 431167.44553675124188885, 63607.13138536822953029 431150.87217591726221144)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63753.59364390099653974 431180.16462762380251661, 63755.1353518855466973 431190.95658351568272337, 63771.32328572338155936 431191.72743750794325024, 63784.81323058823909378 431208.68622533808229491, 63792.13634351488144603 431207.52994434966240078, 63770.16700473496166524 431184.0188975851633586, 63759.7604758392117219 431174.76864967786241323, 63753.59364390099653974 431180.16462762380251661)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64118.20758224834571593 431153.5701648902031593, 64119.74929023290314944 431173.22694169328315184, 64150.1980229278706247 431188.25859454274177551, 64157.90656285065051634 431178.62291963922325522, 64162.53168680431554094 431160.50785082072252408, 64152.89601190084067639 431145.0907709751627408, 64136.70807806301309029 431144.31991698290221393, 64118.20758224834571593 431153.5701648902031593)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((63639.12182604776171502 430994.38881548494100571, 63684.21678459600661881 431015.20187327644089237, 63704.64441539136169013 430985.9094215699005872, 63704.64441539136169013 430972.41947670502122492, 63696.16502147630671971 430932.72049610276008025, 63698.86301044928404735 430901.50090941548114643, 63639.12182604776171502 430994.38881548494100571)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((63989.8603925341158174 430927.32451815681997687, 64005.27747237966832472 430944.28330598690081388, 64031.10108112097077537 430951.99184590968070552, 64055.38298187771579251 430967.79435275139985606, 64060.77895982366317185 430957.3878238556208089, 64071.18548871941311518 430938.50190104480134323, 64037.65334005533077288 430938.11647404870018363, 64017.22570925997570157 430926.55366416450124234, 63995.64179747619346017 430921.54311321472050622, 63989.8603925341158174 430927.32451815681997687)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64054.99755488157825312 430792.425069508200977, 64087.37342255724070128 430822.10294821090064943, 64128.22868414795811987 430842.14515201014000922, 64114.35331228695577011 430800.5190364271402359, 64113.19703129854315193 430777.77884365490172058, 64063.47694879663322354 430770.07030373212182894, 64054.99755488157825312 430792.425069508200977)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((63839.54386403995886212 430657.14019386348081753, 63861.51320281987136696 430664.07787979394197464, 63868.06546175423136447 430688.35978055070154369, 63889.26394654186879052 430701.84972541558090597, 63907.37901536039862549 430678.72410564724123105, 63923.56694919822621159 430645.9628109754412435, 63915.47298227930878056 430621.29548322252230719, 63880.7845526268138201 430625.9206071762018837, 63849.17953894342645071 430628.61859614920103922, 63839.54386403995886212 430657.14019386348081753)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((63986.00612257272587158 430348.41316995618399233, 63992.55838150708586909 430394.2789824967039749, 64063.09152180049568415 430415.09204028820386156, 64056.92468986227322603 430351.11115892918314785, 64024.93424918274831725 430321.81870722264284268, 64012.98601230244821636 430297.15137946972390637, 63986.00612257272587158 430348.41316995618399233)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64058.46639784683065955 430314.11016729986295104, 64056.92468986227322603 430285.97399658168433234, 64068.87292674258060288 430287.901131562422961, 64092.38397350705054123 430292.52625551604432985, 64103.94678339121310273 430303.70363840408390388, 64109.72818833329802146 430320.66242623422294855, 64116.66587426379555836 430338.39206805656431243, 64095.46738947615813231 430353.80914790212409571, 64058.46639784683065955 430314.11016729986295104)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64429.63259512853983324 430229.70165514544351026, 64450.83107991617725929 430302.54735741572221741, 64551.81295290456182556 430295.9950984813622199, 64731.42193310526636196 430269.40063574776286259, 64751.46413690448389389 430196.16950648138299584, 64744.14102397784881759 430150.68912093702238053, 64734.89077607051149243 430120.62581523816334084, 64583.80339358408673434 430171.8876057246234268, 64541.79185100494942162 430199.25292245048331097, 64473.18584569223457947 430191.15895553160225973, 64429.63259512853983324 430229.70165514544351026)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((63863.44033780057361582 430770.84115772444056347, 63866.52375376968848286 430762.74719080550130457, 63881.94083361524099018 430766.21603377076098695, 63880.78455262682837201 430778.93512464332161471, 63863.44033780057361582 430770.84115772444056347)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((64108.95733434101566672 430110.70107008749619126, 64163.30254079659061972 430029.76140089833643287, 64196.83468946067296201 430052.50159367051674053, 64231.13769211703038309 430083.72118035779567435, 64242.70050200120022055 430111.08649708365555853, 64213.02262329850782407 430155.79602863575564697, 64155.97942786995554343 430161.96286057395627722, 64108.95733434101566672 430110.70107008749619126)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64244.24220998575037811 430054.42872865119716153, 64239.23165903594781412 430024.36542295239632949, 64253.87788488922524266 430010.4900510914158076, 64273.53466169230523519 430026.29255793307675049, 64288.18088754558266373 430049.41817770141642541, 64288.95174153785774251 430075.62721343885641545, 64256.96130085833283374 430066.76239252765662968, 64244.24220998575037811 430054.42872865119716153)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64374.90196167681278894 430238.27740580943645909, 64379.14165863434027415 430254.46533964725676924, 64387.23562555325042922 430261.01759858161676675, 64389.93361452622775687 430256.3924746279953979, 64387.23562555325042922 430246.75679972453508526, 64388.39190654167032335 430235.96484383259667084, 64387.62105254939524457 430230.18343889055540785, 64379.14165863434027415 430232.11057387123582885, 64374.90196167681278894 430238.27740580943645909)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64864.00881977701646974 430003.93779215705581009, 64877.88419163801154355 429845.14186974783660844, 64966.53240074995119357 429835.12076784821692854, 65066.35799274990858976 429858.63181461271597072, 65074.83738666496356018 429958.07197961653582752, 65051.71176689663843717 430012.4171860720962286, 64978.09521063411375508 430048.64732370915589854, 64864.00881977701646974 430003.93779215705581009)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64613.86669928290211828 429902.18506517639616504, 64629.28377912845462561 429956.91569862811593339, 64628.51292513617227087 429986.59357733075739816, 64658.19080383886466734 429983.12473436555592343, 64687.09782854928198503 429979.65589140029624104, 64696.34807645661203424 429970.02021649683592841, 64682.08727759947942104 429939.95691079797688872, 64700.97320041027705884 429940.72776479023741558, 64717.93198824038699968 429952.29057467443635687, 64753.77669888130185427 429931.47751688293647021, 64773.4334756843818468 429904.8830541493371129, 64790.39226351449178765 429895.63280624203616753, 64809.66361332143424079 429901.79963818023679778, 64829.70581712065904867 429862.48608457407681271, 64833.17466008590417914 429830.88107089069671929, 64805.03848936776921619 429832.80820587137714028, 64758.78724983110441826 429820.08911499881651253, 64740.67218101258185925 429808.9117321107769385, 64687.09782854928198503 429872.50718647369649261, 64646.24256695856456645 429899.10164920729584992, 64613.86669928290211828 429902.18506517639616504)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64235.76281607068813173 429812.76600207213778049, 64245.39849097415572032 429833.57905986363766715, 64257.73215485060063656 429827.4122279254370369, 64278.93063963823806262 429803.90118116099620238, 64294.34771948379056994 429767.28561652777716517, 64313.61906929074029904 429700.22131919971434399, 64270.4512457231830922 429706.3881511379731819, 64235.76281607068813173 429812.76600207213778049)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64329.80700312855333323 429490.54903330019442365, 64332.11956510538584553 429513.67465306853409857, 64316.7024852598333382 429546.05052074417471886, 64359.09945483510819031 429553.7590606669546105, 64352.93262289688573219 429496.71586523839505389, 64377.59995064977556467 429455.86060364765580744, 64379.91251262660807697 429421.94302798743592575, 64370.66226471927075181 429384.17118236585520208, 64359.09945483510819031 429368.7541025202954188, 64348.30749894322070759 429426.56815194111550227, 64332.89041909766820027 429445.8395017480943352, 64341.36981301272317069 429461.25658159365411848, 64315.16077727527590469 429479.75707740831421688, 64329.80700312855333323 429490.54903330019442365)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64680.54556961490743561 429724.11779296031454578, 64724.48424717473972123 429753.41024466685485095, 64752.23499089673714479 429785.01525835023494437, 64799.2570844256770215 429770.36903249699389562, 64804.65306237162440084 429730.28462489857338369, 64788.46512853378953878 429662.44947357813362032, 64765.33950876545713982 429613.88567206461448222, 64757.63096884268452413 429591.53090628853533417, 64714.46314527512731729 429618.51079601829405874, 64680.54556961490743561 429724.11779296031454578)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
laag gras,"MultiPolygon (((64499.39488142965274164 429484.38220136193558574, 64517.89537724431284005 429519.07063101447420195, 64543.33355898947775131 429520.61233899899525568, 64598.06419244119751966 429502.88269717659568414, 64603.46017038713762304 429478.21536942373495549, 64541.79185100492759375 429461.25658159365411848, 64506.33256736015027855 429464.3399975627544336, 64499.39488142965274164 429484.38220136193558574)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
bos,"MultiPolygon (((64942.63592698935826775 429247.73002573271514848, 64938.78165702796832193 429135.95619685243582353, 65018.95047222484572558 429102.80947518447646871, 65094.49416346806538058 429130.56021890649572015, 65096.80672544489789288 429258.52198162459535524, 64942.63592698935826775 429247.73002573271514848)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
water,"MultiPolygon (((64828.54953613225370646 429238.47977782535599545, 64845.5083239623636473 429256.20941964775556698, 64879.42589962258352898 429271.62649949331535026, 64894.07212547586095752 429265.45966755505651236, 64891.75956349902844522 429235.39636185625568032, 64882.50931559169839602 429208.41647212655516341, 64875.57162966119358316 429179.89487441227538511, 64877.88419163802609546 429146.74815274431603029, 64887.13443954536342062 429104.3511831690557301, 64890.98870950675336644 429069.66275351651711389, 64893.30127148358587874 429053.47481967869680375, 64871.71735969980363734 429053.47481967869680375, 64852.4460098928611842 429076.60043944703647867, 64847.8208859391961596 429146.74815274431603029, 64818.52843423264857847 429190.68683030415559188, 64828.54953613225370646 429238.47977782535599545)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
struweel,"MultiPolygon (((64610.39785631766426377 429174.49889646633528173, 64656.64909585432906169 429232.3129458871553652, 64706.75460535237652948 429182.97829038137570024, 64753.77669888131640619 429133.64363487559603527, 64749.15157492765138159 429078.14214743161574006, 64716.77570725198893342 429033.43261587951565161, 64657.41994984660414048 429024.18236797215649858, 64642.00287000105163315 429111.28886909951688722, 64610.39785631766426377 429174.49889646633528173)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((65063.08186328274314292 428684.81389787199441344, 65064.04543077309062937 428691.17344330827472731, 65065.58713875764806289 428696.76213475229451433, 65067.12884674219822045 428703.12168018857482821, 65070.40497620938549517 428707.74680414225440472, 65074.83738666497811209 428707.36137714609503746, 65070.98311670358816627 428701.00183170981472358, 65066.74341974606068106 428685.97017886041430756, 65063.08186328274314292 428684.81389787199441344)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
zand,"MultiPolygon (((64972.50651919011579594 428560.5136916171759367, 64976.74621614764328115 428556.08128116157604381, 64983.10576158393087098 428559.1646971307345666, 64986.76731804724840913 428563.59710758633445948, 64986.57460454918327741 428570.72750701487530023, 64987.92359903566830326 428578.82147393381455913, 64981.56405359937343746 428577.27976594923529774, 64976.55350264957087347 428581.90488990291487426, 64975.3972216611582553 428587.30086784885497764, 64970.77209770748595474 428578.6287604357348755, 64970.38667071134841535 428575.73805796465603635, 64973.47008668046328239 428568.6076585361151956, 64972.50651919011579594 428560.5136916171759367)))",20210325_114359_SV1-02_SV_RD_11bit_RGBI_50cm_Rockanje_Voornes Duin_diss_sing_wgs84_cropped_ndvi_height
